text,label_class,label
患高血压同时风热感冒咽痛口干等症，这是什么情况引起的？,病因,1
腹痛是什么引起的,病因,1
脑萎有什么饮食禁忌吗？,禁忌,9
胎儿打嗝是什么感觉？,临床表现(病症表现),3
我有时月经隔断，现在还有点头晕眼花，大姨妈来的时候失眠,病因,1
流鼻涕，咳嗽，咳的时候声音是破响破响的，感觉喉咙有痰,病因,1
由于高血压38周孩子偏小是不是正常的,临床表现(病症表现),3
小儿偏头痛要做哪些检查,化验/体检方案,10
阜阳治疗癫痫专科医院？？我邻居家小孩突然就倒在地上了，吓我一跳，这是癫痫么，癫痫的早期症状都有哪些啊？治疗的费用是多少？,其他,12
宝宝小便发黄怎么回事,病因,1
小孩总吐奶而且消化很快是怎么回事,病因,1
请问固康四烯甲萘醌软胶囊主治功能是什么呢？有需注意的事项吗？,其他,12
采取什么措施逃避腹股沟疝,预防,2
月经推迟两天没来，上个月九号来的，上个月十五六号左右有同房是怀孕了吗？,其他,12
冒昧问一下骨恶性淋巴瘤有什么一起出现,相关病症,4
我小便的时候有点痛,临床表现(病症表现),3
这两天一直想去厕所，有尿意但是无尿液，还有腰痛的症状，请问是尿路感染吗？,临床表现(病症表现),3
请问月经推迟对排卵期有影响吗？,定义,0
宝宝经常性便秘怎么办?,治疗方法,5
痔疮肿痛怎么办,治疗方法,5
直肠息肉是什么引起的,病因,1
请问月经延长经量增多怎么办？,治疗方法,5
"脚趾上长了一个泡,越来越大,一碰还出血,这是怎么回事?是不是血管瘤?如果是血管瘤的话，内蒙古婴儿在脚趾上的血管瘤咋治？",治疗方法,5
心肌炎的症状有哪些,临床表现(病症表现),3
什么方法治疗慢阻肺又快又好呢,治疗方法,5
你好，我想了解一下哦，那个高血压的话，可以服用沙苑子胶囊的吧？谢谢。,治疗方法,5
老年尿频怎么治疗,临床表现(病症表现),3
请问，我的高压140，低压经常在110左右,其他,12
九岁的孩子声音总是嘶哑的，可以服用什么药物呢？,治疗方法,5
我想问一下我腿上起疱疹两个人再一起会不会传染到生殖器官上,传染性,7
"17岁,阴茎短小,腹部肥胖,减肥后,会不会增粗?",其他,12
我的阴茎短小怎么治,其他,12
痔疮会自己好吗,其他,12
请问月经一向很正常这个月晚了三天这怎么回事？,临床表现(病症表现),3
请问女人阴部啥样子？,其他,12
怀孕五六个月吃了药对胎儿有影响吗3,禁忌,9
今天早上凌晨两点醒来就睡不着了是怎么了呢？感觉胎动也很明显，是胎儿缺氧了么？,其他,12
我现在有炎症，有痰液，可是我又不知道我是否可以使用药物，怎么办啊,其他,12
你好，我想问下艾滋检测抗体在一年半左右准确吗？得甲亢影响结果吗？有阴滋病吗？谢谢,其他,12
打扰问一下小儿选择性免疫球蛋白A缺乏症治疗时间长吗,治疗时间,11
去年查出HPV值高，主要是做TCT有问题，老是有炎症，有时有异味。一直治疗效果不好，值一直就没下来，最底是19。自从听到这个消息之后，我当时心情有那么一段时间非常的低落啊，不知道怎么办。请问hpv值高怎么治疗？请问男性HPV病毒多久能自愈,治疗时间,11
单纯性高血压，怎么降压？,治疗方法,5
左侧脑溢血80毫升，形成脑疝，靠呼吸机呼吸，一周仍未苏醒，医生建议放弃治疗,治愈率,8
甘露消渴胶囊有什么副作用，甘露消渴胶囊治疗糖尿病效果怎么样啊？,其他,12
咳嗽，少量痰，咽部痒，呼吸道疼,临床表现(病症表现),3
上海哪家医院治疗痔疮好？吃什么好？可以吃油炸的东西吗？肉类可以吃吗？是因为上火吗？油腻的食品可以吃吗？如何根治？,其他,12
大阴唇内侧不光滑有肉粒很密集，为什么？长了一个不知道什么东西但是上边也有肉粒很像尖锐湿疣，是不是？,临床表现(病症表现),3
支气管炎如何治疗好，如何调理,治疗方法,5
你好，吃了两粒打胎药现在不想打了可以吗？？,其他,12
晶状体膨胀所致青光眼治愈比例,治愈率,8
心绞痛症状缓解后可随意活动吗,禁忌,9
间质性肺炎严重吗?如何治疗?,其他,12
怎么治疗胃神经纤维瘤,治疗方法,5
11月做人流，12月月经少，这个月月经没来是怎么回事？,其他,12
新生宝宝便秘怎么办？,治疗方法,5
冒昧问一下婴儿肉毒中毒综合征多大概率能治好？,治愈率,8
胶质瘤三级可以治疗吗？,治愈率,8
通脉降糖胶囊治疗脉络瘀阻具体的疗效如何呢？使用后会有哪些不良反应反应吗？,其他,12
急性心肌梗死发病前有无先兆症状？,临床表现(病症表现),3
心悸有什么表现,定义,0
最近查出支气管炎，不知道支气管炎和肺炎有什么区别，严重吗？,其他,12
我该如何绕开跟腱后滑囊炎,预防,2
身上有脂肪瘤割掉了一些，但是发现手上又长了,临床表现(病症表现),3
请问酸奶也能治疗阴道炎症吗？,治疗方法,5
甲减初次吃优甲乐，吃了22天了，每天感觉这几天头特别晕，人特别累，四肢无力，早上醒来有呕吐感，还冒虚汗。,临床表现(病症表现),3
因为有轻度的精神分裂症，医生开了两盒阿立哌唑片，吃了之后感觉严重了。不知道是怎么回事？,病因,1
请问月经不准时有什么调理的办法吗？,其他,12
如何逃避伏梁,预防,2
我还有九天来月经，这两天乳房胀痛的厉害，今天下午肚子胀痛，上厕所时还有点血，请问是怀孕了吗,定义,0
饭后感觉腹胀，按压胃部有按压痛感，不反胃不恶心，东西也吃得下，想咨询下是胃炎吗,临床表现(病症表现),3
成都治疗便秘价格，便秘喝肠清茶好吗?,治疗方法,5
换生物瓣膜能撑多少年啊,其他,12
孩子打完吊瓶后开始腹泻吐奶,病因,1
请问月经不来也没怀孕怎么办？,病因,1
右肺中叶外侧段结节伴右肺门及纵膈多发肿大淋巴结，考虑周围型肺ca并淋巴结转移，右肺动脉受侵；右侧少量胸腔积液,其他,12
本人咳嗽一个星期，在小诊所一直吊点滴不见好，昨天半夜突然后侧背疼痛，今早起床疼得更厉害了，我想问问是不是肺癌,临床表现(病症表现),3
我想问问心脾两虚，气短心悸，失眠多梦，可以用归脾丸吗？,治疗方法,5
5周前有过高危行为，请问医生龟头下端的白色点点是尖锐湿疣吗？,临床表现(病症表现),3
多汗，下体经常湿润，我这样的症状该怎么办才会好？,治疗方法,5
膝盖往下不敢吃是怎么回事,临床表现(病症表现),3
我的手脚冰冷，面色萎黄，而且形体还很消瘦，吃补中益气丸不知道适不适合我呢,治疗方法,5
宝宝两岁半了，有枕秃，夜惊，发育迟缓，要如何治疗？,治疗方法,5
请问白带黄色考虑霉菌性阴道炎怎么治疗？,治疗方法,5
高血压有什么前兆和预防措施？,病因,1
左肺下叶少许感染抗生素治疗半月效果不好咳嗽痰多但是痰容易咳出来有时还胸痛,临床表现(病症表现),3
就是白带是奶白色的，有时候外阴也痒，但是用热水洗了一下又好了,临床表现(病症表现),3
心绞痛能吃什么食物好,治疗方法,5
问一下输卵管癌三联症治疗多少时间,治疗时间,11
"谷维素的话是不是可以治疗神经性紊乱导致的早博,但是不确定早博是否是这个原因导致的?",病因,1
你好医生，我想问问孕妇能吃钙尔奇碳酸钙d3片吗？,禁忌,9
慢性腰腿痛或腰背痛多由于腰部长期不良体位所引起的韧带软组织牵拉而导致的局部炎症反应或局部微骨折所引起。,其他,12
我想问一下，散结灵胶囊有什么功效？可以治疗甲状腺囊肿吗,其他,12
期前收缩能参加体育活动吗？,禁忌,9
请问孩子脑发育不全是脑瘫吗？需要怎么样治疗才好啊？需要注意什么呢？,其他,12
大便出血大概两个月，通过改善饮食和每天坐浴可以痊愈吗？不用药可以治疗内痔吗？如果用药用什么药？,其他,12
尿道感染是怎样引起的，,病因,1
"你好，请问一下，我想了解,心脉瘀阻引起的慢性心功能不全，这种病很复杂吗，听起来好严重，怎么办？知道的麻烦解答一下，谢谢",其他,12
先心病的三级预防是哪些呢？,预防,2
肺癌能遗传吗是什么原因导致了肺癌,病因,1
支扩是不是就是支气管扩张，这病是怎么回事？,病因,1
"鱼肝油和dha的区别是什么呀？医生让我给宝宝吃一点鱼肝油,我去店里问他就让我买dha。",其他,12
肺性脑病怎么办,治疗方法,5
外阴系带长了肉芽，网上有的说是湿疣有的说是炎症引起的，我想知道是哪种？,病因,1
经期前后经常头疼,病因,1
我牙神经疼是不是必须把牙齿给拔了啊！医生,治疗方法,5
冒昧问一下格林－巴利综合征看什么医生,所属科室,6
"生完孩子45天,严重便秘，大便出血.如何解决?产妇得了痔疮怎么办?",其他,12
问一下前房积血与青光眼有什么并发,相关病症,4
寿比山降压片能与倍他乐克同时服用，有什么好的方法可以缓解吗？,其他,12
支气管扩张饮食方面注意事项,禁忌,9
我家宝宝二个月，四天没有大便了，放屁也很臭，怎么办,治疗方法,5
打扰问一下肱骨远端全骨骺分离能治吗,治愈率,8
心神不定，寝食难安整天胡思乱想，没精神头白天不想吃东西，也不觉得饿，而且总是很困,其他,12
打扰问一下甲状腺弥漫性病变治疗周期？,治疗时间,11
不洁性行为后的第三天龟头沟那里发现肉色小点点不痛不痒的会不会是尖锐湿疣？,临床表现(病症表现),3
哺乳期尿路感染可以吃什么药,治疗方法,5
肾结石吃什么药效果好？,治疗方法,5
孩子患了痔疮，怎么办？可以手术治疗吗？,其他,12
请问外阴有包怎么办？,治疗方法,5
慢性肛管直肠炎有什么症状？用什么药物有效治疗？,其他,12
如何治疗丘脑胶质瘤,治疗方法,5
肛肠科内漏怎么治用手术吗,治疗方法,5
摔床下后胃口不好,病因,1
脊椎外伤怎么诊断,临床表现(病症表现),3
慢阻肺气短，心衰，睡短觉，夜尿频，差不多一小时次，尿无力。还有腔性脑梗。中度高血压。,临床表现(病症表现),3
你好，治疗焦虑症，请问，盐酸丁螺环酮片可以忽然停药吗？,临床表现(病症表现),3
如果得了妊娠合并癫痫治愈率多高,治愈率,8
肛门出血怎么办,治疗方法,5
整晚上睡不着觉怎么办？怀孕8个多月了，不知这两天怎么了晚上老是睡不着，该怎么办呢？,治疗方法,5
早上没吃饭想吐肚子剧烈疼痛,病因,1
急性牙髓炎要做什么化验治疗吗,化验/体检方案,10
大便带血，是内痔，开了药没效果，打了针，效果不好，建议手术，痔疮治疗容易吗？,治疗方法,5
慢性支气管炎有哪些症状,临床表现(病症表现),3
小腿因血管瘤而肿大怎么样能消肿,治疗方法,5
糖尿病患了这种病症，我还能怎么治疗一下呢？,治疗方法,5
医生，请问感冒了可以去体检吗,治疗方法,5
请问为什么月经会推迟？该吃什么药？,其他,12
最近时常头疼，心乱，想吐，可是喝两支葡萄糖后睡一会就好了，是怎么回事？,病因,1
着床后会造成心悸吗,临床表现(病症表现),3
有点尿频，，，，，，，，，，，，,临床表现(病症表现),3
怀孕九个月得痔疮怎么办,治疗方法,5
医生你好，我脖子痛好几天了，现在都不能动，动就痛，昨天去医院检查，说是肩周炎，就说贴膏药，按摩，现在还是痛,临床表现(病症表现),3
什么手段可以防范膀胱葡萄状肉瘤,预防,2
什么是小儿病毒性心肌炎？,定义,0
重症肌无力患者服用硫唑嘌呤片可以吗？会不会有什么不良反应？,其他,12
我家孩子腰疼，好久了，刚开始没当回事，现在严重了，查了肾脏，没有结石。,病因,1
经常久坐，最近排便困难，是不是犯痔疮了？久坐会导致痔疮吗？原因有哪些？,其他,12
成都肛肠医院哪家看便秘比较好?,所属科室,6
玻璃体液化有什么一同出现,相关病症,4
请问：无糖型黄芪颗粒上标注：糖尿病禁用，是问什么呢？既然无糖无什么又不能糖尿病人使用,其他,12
宝宝拉不出便便这么办？,治疗方法,5
小舞蹈病的症状表现是什么,临床表现(病症表现),3
请问月经推迟10天白带有血丝是怎么回事？,病因,1
阴茎短小，发育不良，怎么办？,治疗方法,5
